,fit_field,fitted IRM comoponent 1,fitted IRM comoponent 2,fitted IRM comoponent 3,measured_field_log,measured_gradient_norm
49,1.799592216383465,0.01594899192559072,0.4875746100469604,0.1476432298814795,2.866972215920721,0.01708281972217748
50,1.829705700800223,0.013302231322030966,0.42633133459626416,0.14765709798200294,2.903724624458951,0.009844128487383723
51,1.8598191852169812,0.011033421479885003,0.3669689433393045,0.1469956496347333,2.9403063590935994,0.0026791760427587762
52,1.8899326696337393,0.009101663504711342,0.3109597942671053,0.1456760310679597,2.976799174910574,0.0044857764018671874
53,1.9200461540504974,0.007467691777435984,0.2594147069233053,0.14372676256771352,3.013931279543467,0.008897814013565564
54,1.9501596384672555,0.006094482480396319,0.2130728356370498,0.1411864703069818,3.050244767542904,-0.0005161715311745578
55,1.9802731228840136,0.004947677117216449,0.1723205575877894,0.13810227384016324,3.086980925821125,-0.014114833417928093
56,2.010386607300772,0.003995843161098418,0.13723284717707218,0.13452793517579176,3.1233409631865485,-0.003711519105105859
57,2.0405000917175298,0.00321059626424084,0.10762940891028712,0.1305218853917696,3.159885278631971,0.004977368336317452
58,2.070613576134288,0.0025666090615347774,0.08313778569315809,0.12614524497698365,3.196049831474461,0.018957013972272105
59,2.100727060551046,0.0020415308463468023,0.06325653632695233,0.12145994502750622,3.232520666044211,0.027129729882521873
60,2.1308405449678043,0.0016158406368270346,0.0474130748561048,0.11652703956588742,3.2688364592763697,0.0091067405857068
61,2.160954029384562,0.0012726537206979435,0.035012549220634424,0.11140527674905747,3.30526643722137,-0.00024579596722665764
62,2.1910675138013205,0.0009974989592859132,0.025475906776783786,0.10614997113969783,,
63,2.2211809982180784,0.0007780811922073074,0.018266824959839445,0.1008121931691753,,
64,2.2512944826348367,0.0006040402030518264,0.012908344622266166,0.09543826782522698,,
65,2.2814079670515945,0.0004667150211234382,0.008990787996879447,0.09006955439672205,,
66,2.311521451468353,0.0003589199343127871,0.006172899809758848,0.08474246411746451,,
67,2.3416349358851107,0.00027473652219250254,0.004178191246415733,0.07948866339614635,,
68,2.371748420301869,0.00020932430251324963,0.0027882851785900587,0.0743354069581393,,
69,2.401861904718627,0.0001587512100369192,0.0018347502637030106,0.06930594704749679,,
70,2.4319753891353852,0.00011984406874304996,0.00119055056465075,0.06441997081904074,,
71,2.462088873552143,9.005844111016284e-05,0.0007618850427583251,0.059694026925386924,,
72,2.4922023579689014,6.736670045011115e-05,0.0004808847861770479,0.05514191274130811,,
73,2.5223158423856593,5.016283205265446e-05,0.0002993931730569463,0.05077500442314304,,
74,2.5524293268024176,3.7182285790688916e-05,0.00018387879455612584,0.04660252202955386,,
75,2.5825428112191755,2.743514005124442e-05,0.00011141679003012486,0.04263173045786568,,
76,2.612656295635934,2.015086225568082e-05,6.661012729528034e-05,0.038868083500246724,,
77,2.6427697800526917,1.4733037761663665e-05,3.9295541150351976e-05,0.03531532270400734,,
78,2.67288326446945,1.0722564604084068e-05,2.2877265272234288e-05,0.03197554498329851,,
79,2.702996748886208,7.767959060203557e-06,1.3145259011680312e-05,0.028849253316131328,,
80,2.733110233302966,5.601573349111441e-06,7.455674957340372e-06,0.025935403734988517,,
81,2.763223717719724,4.020682428171484e-06,4.174539177813523e-06,0.023231459606548,,
82,2.7933372021364824,2.872545331703719e-06,2.3077430113931976e-06,0.02073346132854854,,
83,2.8234506865532403,2.0426836841846583e-06,1.2597373254796531e-06,0.01843611644729076,,
84,2.8535641709699986,1.4457436166696785e-06,6.791182559776136e-07,0.01633291215216867,,
85,2.8836776553867565,1.0184163868717892e-06,3.6161451976071807e-07,0.014416249389622326,,
86,2.913791139803515,7.1398758521474e-07,1.9021581293044263e-07,0.012677595630141529,,
87,2.9439046242202727,4.981655883819124e-07,9.885896023667081e-08,0.011107651711077497,,
88,2.974018108637031,3.459079904062837e-07,5.077215440582113e-08,0.009696527188061741,,
89,3.004131593053789,2.3902140903023183e-07,2.5772100401198697e-08,0.008433918225739231,,
90,3.034245077470547,1.6435672346946097e-07,1.2932015233663471e-08,0.007309282170124889,,
91,3.064358561887305,1.1245982743693458e-07,6.4158628382571326e-09,0.006312003469830498,,
92,3.0944720463040634,7.656868189316528e-08,3.147742898032647e-09,0.005431546438742738,,
93,3.1245855307208212,5.187201692365716e-08,1.5275091018319775e-09,0.004657591364585942,,
94,3.1546990151375796,3.496452198278773e-08,7.33323395740497e-10,0.0039801515605029465,,
95,3.1848124995543374,2.344870256785437e-08,3.483553229576669e-10,0.0033896700394412268,,
96,3.2149259839710957,1.5645559975503673e-08,1.6377704498383265e-10,0.0028770954916142203,,
97,3.2450394683878536,1.0385535406198175e-08,7.622114284603132e-11,0.0024339381119470416,,
98,3.275152952804612,6.858304015114857e-09,3.512179066972848e-11,0.0020523065256798563,,
99,3.30526643722137,4.505463061240833e-09,1.6026594229140985e-11,0.0017249275829567079,,
